case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
cutoff,tensor_dot_serial,64,8,32,64,0,4,64,26636800,416200,3538.5599999999999,429667.1875,428781.77083333331,7612.4785123875718,421727.54074518749,435836.00092147914
cutoff,tensor_dot_serial,64,8,32,64,0,5,64,26879000,419984.375,3575.4200000000001,429667.1875,428781.77083333331,7612.4785123875718,421727.54074518749,435836.00092147914
cutoff,tensor_dot_serial,64,8,32,64,0,6,64,27128600,423884.375,2727.6399999999999,429667.1875,428781.77083333331,7612.4785123875718,421727.54074518749,435836.00092147914
cutoff,tensor_dot_serial,64,8,32,64,0,7,64,27496700,429635.9375,2875.0799999999999,429667.1875,428781.77083333331,7612.4785123875718,421727.54074518749,435836.00092147914
cutoff,tensor_dot_serial,64,8,32,64,0,8,64,27960300,436879.6875,2875.0799999999999,429667.1875,428781.77083333331,7612.4785123875718,421727.54074518749,435836.00092147914
cutoff,context_default,64,8,32,64,0,0,256,32123500,125482.421875,2764.5,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,1,256,31547000,123230.46875,2727.6399999999999,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,2,256,32311500,126216.796875,2764.5,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,3,256,34112300,133251.171875,2875.0799999999999,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,4,256,31093100,121457.421875,3354.2600000000002,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,5,256,31683700,123764.453125,3133.0999999999999,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,6,256,31195000,121855.46875,2875.0799999999999,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,7,256,32741800,127897.65625,2875.0799999999999,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_default,64,8,32,64,0,8,256,32231600,125904.6875,2764.5,125482.421875,125451.171875,3610.294014325294,122105.63275505856,128796.71099494144
cutoff,context_forced,64,8,32,64,0,0,256,32014200,125055.46875,2801.3600000000001,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,1,256,35269500,137771.484375,2801.3600000000001,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,2,256,31997000,124988.28125,2801.3600000000001,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,3,256,31747700,124014.453125,2838.2200000000003,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,4,256,31505300,123067.578125,3169.96,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,5,256,32507600,126982.8125,3243.6799999999998,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,6,256,32694900,127714.453125,2690.7799999999997,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,7,256,34109800,133241.40625,2875.0799999999999,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,context_forced,64,8,32,64,0,8,256,32941400,128677.34375,2875.0799999999999,126982.8125,127945.92013888889,4775.6807136100961,123520.45601094354,132371.38426683424
cutoff,scalar_prevalidated,64,8,32,64,0,0,64,22864800,357262.5,2801.3600000000001,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,1,64,23268600,363571.875,2727.6399999999999,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,2,64,23274200,363659.375,2727.6399999999999,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,3,64,22744500,355382.8125,2875.0799999999999,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,4,64,23339700,364682.8125,3538.5599999999999,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,5,64,23623900,369123.4375,3354.2600000000002,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,6,64,23515300,367426.5625,2875.0799999999999,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,7,64,22362600,349415.625,2875.0799999999999,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
cutoff,scalar_prevalidated,64,8,32,64,0,8,64,23567100,368235.9375,2875.0799999999999,363659.375,362084.54861111112,6671.140202348648,355902.62535693473,368266.47186528752
scalar_output,tensor_dot_serial,1,64,64,1,0,0,8192,21300600,2600.1708984375,2690.7799999999997,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,1,8192,21405000,2612.9150390625,2948.8000000000002,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,2,8192,21397800,2612.0361328125,2764.5,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,3,8192,22234300,2714.14794921875,3464.8399999999997,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,4,8192,20537800,2507.0556640625,2653.9200000000001,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,5,8192,21974800,2682.470703125,2838.2200000000003,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,6,8192,21581500,2634.46044921875,3538.5599999999999,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,7,8192,21576700,2633.87451171875,3206.8200000000002,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,tensor_dot_serial,1,64,64,1,0,8,8192,21076100,2572.76611328125,2690.7799999999997,2612.9150390625,2618.8774956597222,59.844556780346629,2563.4215397099342,2674.3334516095101
scalar_output,context_default,1,64,64,1,0,0,8192,22515000,2748.4130859375,3575.4200000000001,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,1,8192,21770200,2657.4951171875,3169.96,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,2,8192,21450400,2618.45703125,2838.2200000000003,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,3,8192,21581800,2634.4970703125,2838.2200000000003,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,4,8192,20839100,2543.83544921875,2875.0799999999999,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,5,8192,21437900,2616.93115234375,2875.0799999999999,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,6,8192,21548400,2630.419921875,3280.54,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,7,8192,22641200,2763.818359375,3501.6999999999998,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_default,1,64,64,1,0,8,8192,21099700,2575.64697265625,2690.7799999999997,2630.419921875,2643.2793511284722,72.284973778995834,2576.2952754266025,2710.2634268303418
scalar_output,context_forced,1,64,64,1,0,0,8192,21120200,2578.1494140625,2764.5,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
