case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
medium,scalar_prevalidated,32,16,16,32,0,8,512,39807100,77748.2421875,2801.3600000000001,75872.4609375,76129.014756944438,1582.2132843740833,74662.830446757784,77595.199067131092
reversed,tensor_dot_serial,32,16,16,32,1,0,8,26616600,3327075,2801.3600000000001,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,1,8,25180800,3147600,2690.7799999999997,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,2,8,25189600,3148700,2801.3600000000001,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,3,8,25031800,3128975,3391.1200000000003,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,4,8,25955800,3244475,3427.98,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,5,8,25071500,3133937.5,3280.54,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,6,8,24486500,3060812.5,2690.7799999999997,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,7,8,24981500,3122687.5,2727.6399999999999,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,tensor_dot_serial,32,16,16,32,1,8,8,24252200,3031525,2653.9200000000001,3133937.5,3149531.9444444445,89249.1754406744,3066827.7085360861,3232236.1803528029
reversed,context_default,32,16,16,32,1,0,8,26994800,3374350,2801.3600000000001,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,1,8,25475400,3184425,2764.5,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,2,8,25088100,3136012.5,2764.5,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,3,8,25537200,3192150,3612.2799999999997,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,4,8,25376200,3172025,3427.98,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,5,8,26594300,3324287.5,3280.54,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,6,8,24840400,3105050,2617.0599999999999,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,7,8,24945800,3118225,2727.6399999999999,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_default,32,16,16,32,1,8,8,24224200,3028025,2727.6399999999999,3172025,3181616.6666666665,107971.66313001991,3081562.9254995147,3281670.4078338183
reversed,context_forced,32,16,16,32,1,0,32,28022500,875703.125,2801.3600000000001,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,context_forced,32,16,16,32,1,1,32,27900300,871884.375,2801.3600000000001,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,context_forced,32,16,16,32,1,2,32,28331700,885365.625,2764.5,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,context_forced,32,16,16,32,1,3,32,27849200,870287.5,3501.6999999999998,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,context_forced,32,16,16,32,1,4,32,27392300,856009.375,3575.4200000000001,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,context_forced,32,16,16,32,1,5,32,27647500,863984.375,2617.0599999999999,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,context_forced,32,16,16,32,1,6,32,27130900,847840.625,2727.6399999999999,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
