case,variant,workers,callers,grain,rows,inner,columns,batches,nested,padded,pool_spin_us,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high,throughput_calls_s
square32/workers1,context_forced,1,1,32,32,32,32,1,0,0,0,4,8192,30048500,3668.02978515625,2764.5,3731.82373046875,3818.0813259548613,267.24813926086375,3570.4313835731277,4065.7312683365949,267965.49682543316
square32/workers1,context_forced,1,1,32,32,32,32,1,0,0,0,5,8192,30044300,3667.51708984375,2911.9400000000001,3731.82373046875,3818.0813259548613,267.24813926086375,3570.4313835731277,4065.7312683365949,267965.49682543316
square32/workers1,context_forced,1,1,32,32,32,32,1,0,0,0,6,8192,30571100,3731.82373046875,2838.2200000000003,3731.82373046875,3818.0813259548613,267.24813926086375,3570.4313835731277,4065.7312683365949,267965.49682543316
square32/workers1,context_forced,1,1,32,32,32,32,1,0,0,0,7,8192,31442700,3838.22021484375,2653.9200000000001,3731.82373046875,3818.0813259548613,267.24813926086375,3570.4313835731277,4065.7312683365949,267965.49682543316
square32/workers1,context_forced,1,1,32,32,32,32,1,0,0,0,8,8192,29073800,3549.0478515625,2359.04,3731.82373046875,3818.0813259548613,267.24813926086375,3570.4313835731277,4065.7312683365949,267965.49682543316
grain1,serial,4,1,1,128,128,128,1,0,0,0,0,128,40086200,313173.4375,2764.5,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,1,128,38097500,297636.71875,2948.8000000000002,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,2,128,44397900,346858.59375,2543.3399999999997,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,3,128,41936700,327630.46875,2985.6600000000003,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,4,128,40911900,319624.21875,3206.8200000000002,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,5,128,47087500,367871.09375,3206.8200000000002,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,6,128,40705800,318014.0625,2838.2200000000003,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,7,128,39487200,308493.75,3391.1200000000003,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,serial,4,1,1,128,128,128,1,0,0,0,8,128,39427400,308026.5625,2875.0799999999999,318014.0625,323036.54513888888,21836.966160425764,302800.95649689436,343272.13378088339,3144.5150322558457
grain1,context_default,4,1,1,128,128,128,1,0,0,0,0,256,28379300,110856.640625,2690.7799999999997,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,1,256,31291300,122231.640625,2948.8000000000002,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,2,256,27846900,108776.953125,2801.3600000000001,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,3,256,31097900,121476.171875,2875.0799999999999,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,4,256,30486600,119088.28125,2764.5,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,5,256,30209200,118004.6875,3059.3799999999997,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,6,256,28254600,110369.53125,2875.0799999999999,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,7,256,28859500,112732.421875,2948.8000000000002,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_default,4,1,1,128,128,128,1,0,0,0,8,256,30379600,118670.3125,2690.7799999999997,118004.6875,115800.73784722222,5125.3911253177976,111051.20873776106,120550.26695668338,8474.2396356076952
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,0,256,31021800,121178.90625,2506.48,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,1,256,28648500,111908.203125,2801.3600000000001,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,2,256,31806400,124243.75,2911.9400000000001,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,3,256,29068200,113547.65625,2617.0599999999999,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,4,256,28993800,113257.03125,2948.8000000000002,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,5,256,29594700,115604.296875,3133.0999999999999,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,6,256,28936900,113034.765625,2875.0799999999999,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,7,256,28505400,111349.21875,2948.8000000000002,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
grain1,context_forced,4,1,1,128,128,128,1,0,0,0,8,256,29469800,115116.40625,2985.6600000000003,113547.65625,115471.13715277778,4386.1086101228229,111406.67650739729,119535.59779815827,8806.8748666928113
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,0,8,22227900,2778487.5,2359.04,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,1,8,24106500,3013312.5,3169.96,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,2,8,23692700,2961587.5,2801.3600000000001,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,3,8,19355700,2419462.5,2617.0599999999999,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,4,8,24707000,3088375,2543.3399999999997,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,5,8,24445400,3055675,2580.1999999999998,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,6,8,25067500,3133437.5,2875.0799999999999,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,7,8,30226300,3778287.5,2580.1999999999998,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,serial,1,1,32,256,256,256,1,0,0,0,8,8,24162500,3020312.5,2617.0599999999999,3020312.5,3027659.722222222,356321.17188062507,2697468.7696128427,3357850.6748316013,331.09156751163994
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,0,8,22915600,2864450,2985.6600000000003,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,1,8,31253500,3906687.5,2580.1999999999998,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,2,8,30086200,3760775,2948.8000000000002,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,3,8,22863600,2857950,2617.0599999999999,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,4,8,47419000,5927375,2653.9200000000001,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,5,8,24330100,3041262.5,2690.7799999999997,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,6,8,24172200,3021525,2506.48,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,7,8,24072700,3009087.5,2727.6399999999999,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_default,1,1,32,256,256,256,1,0,0,0,8,8,24224400,3028050,2617.0599999999999,3028050,3490795.8333333335,990205.00235036563,2573205.8644886613,4408385.8021780057,330.24553755717375
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,0,8,29142900,3642862.5,2580.1999999999998,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,1,8,22769400,2846175,3169.96,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,2,8,17977500,2247187.5,2653.9200000000001,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,3,8,26529400,3316175,3206.8200000000002,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,4,8,30773800,3846725,2727.6399999999999,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,5,8,24260200,3032525,2506.48,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,6,8,36057200,4507150,2838.2200000000003,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,7,8,36416700,4552087.5,2727.6399999999999,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
square256/workers1,context_forced,1,1,32,256,256,256,1,0,0,0,8,8,46760600,5845075,2764.5,3642862.5,3759551.388888889,1084221.6327322328,2754839.34255702,4764263.4352207575,274.50940023127418
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,0,64,19865800,155201.5625,2875.0799999999999,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,1,64,20173900,157608.59375,2875.0799999999999,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,2,64,21216900,165757.03125,2580.1999999999998,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,3,64,20069300,156791.40625,2506.48,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,4,64,17722200,138454.6875,3022.52,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,5,64,27011300,211025.78125,2764.5,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,6,64,19326200,150985.9375,2985.6600000000003,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,7,64,19926600,155676.5625,3022.52,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,serial,4,2,32,128,128,128,1,0,0,0,8,64,30233900,236202.34375,2690.7799999999997,156791.40625,169744.87847222222,32000.179435968643,140091.37886155795,199398.37808288648,6377.9005745093255
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,0,128,21943000,85714.84375,2543.3399999999997,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,1,128,22020300,86016.796875,2543.3399999999997,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,2,128,22962800,89698.4375,2617.0599999999999,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,3,128,23254500,90837.890625,2506.48,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,4,128,22704700,88690.234375,3022.52,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,5,128,22428500,87611.328125,2838.2200000000003,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,6,128,21971500,85826.171875,2875.0799999999999,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,7,128,21840800,85315.625,3022.52,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_default,4,2,32,128,128,128,1,0,0,0,8,128,22651400,88482.03125,2506.48,87611.328125,87577.039930555562,1977.1991295195573,85744.835403867444,89409.24445724368,11414.049089328309
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,0,128,23255400,90841.40625,3022.52,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,1,128,21886500,85494.140625,2985.6600000000003,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,2,128,23609800,92225.78125,2617.0599999999999,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,3,128,21865100,85410.546875,3022.52,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,4,128,22412100,87547.265625,3022.52,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,5,128,23186400,90571.875,2764.5,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,6,128,23192600,90596.09375,2764.5,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,7,128,22805500,89083.984375,3022.52,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
concurrent2,context_forced,4,2,32,128,128,128,1,0,0,0,8,128,21223200,82903.125,2690.7799999999997,89083.984375,88297.135416666672,3139.1316339333612,85388.206769221753,91206.06406411159,11225.362302953235
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,0,32768,25823500,788.0706787109375,2690.7799999999997,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,1,32768,28493300,869.5465087890625,2838.2200000000003,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,2,32768,26241000,800.811767578125,2506.48,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,3,32768,25818800,787.92724609375,2764.5,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,4,32768,29380700,896.6278076171875,2395.9000000000001,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,5,32768,25278200,771.429443359375,2395.9000000000001,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,6,32768,31744900,968.7774658203125,2911.9400000000001,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,7,32768,31565500,963.3026123046875,2948.8000000000002,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,serial,1,1,32,16,16,16,1,0,0,0,8,32768,35809600,1092.822265625,2653.9200000000001,869.5465087890625,882.14619954427087,109.22746813429154,780.92874573982738,983.36365334871437,1150024.7426588004
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,0,32768,42017700,1282.2784423828125,2948.8000000000002,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,1,32768,25683800,783.807373046875,2506.48,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,2,32768,28119500,858.1390380859375,2617.0599999999999,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,3,32768,25892100,790.1641845703125,2580.1999999999998,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,4,32768,25793300,787.1490478515625,2432.7600000000002,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,5,32768,34352100,1048.3428955078125,2432.7600000000002,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,6,32768,32293100,985.5072021484375,2690.7799999999997,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,7,32768,31954400,975.1708984375,2985.6600000000003,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_default,1,1,32,16,16,16,1,0,0,0,8,32768,29338500,895.3399658203125,2838.2200000000003,895.3399658203125,933.98878309461804,162.31969139796959,783.57253573249955,1084.4050304567365,1116894.1834108764
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,0,32768,26909200,821.20361328125,2617.0599999999999,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,1,32768,27437600,837.3291015625,2506.48,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,2,32768,26955300,822.6104736328125,2690.7799999999997,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,3,32768,27094800,826.86767578125,2506.48,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,4,32768,25738700,785.4827880859375,2395.9000000000001,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,5,32768,36977200,1128.45458984375,2359.04,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,6,32768,32505100,991.9769287109375,2838.2200000000003,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,7,32768,32030100,977.4810791015625,2801.3600000000001,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square16/workers1,context_forced,1,1,32,16,16,16,1,0,0,0,8,32768,32609100,995.1507568359375,2985.6600000000003,837.3291015625,909.61744520399304,116.97433556294487,801.22122758233081,1018.0136628256553,1194273.551622591
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,0,512,20556000,40148.4375,3059.3799999999997,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,1,512,26528900,51814.2578125,2506.48,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,2,512,20999100,41013.8671875,3206.8200000000002,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,3,512,33920800,66251.5625,2948.8000000000002,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,4,512,21199100,41404.4921875,2764.5,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,5,512,34092600,66587.109375,2469.6200000000003,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,6,512,29064900,56767.3828125,3022.52,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,7,512,21097200,41205.46875,2543.3399999999997,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,8,512,21122500,41254.8828125,2359.04,41404.4921875,49605.2734375,11137.996211274089,39284.063615052677,59926.483259947323,24151.968715653024
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,0,1024,57321500,55978.02734375,3059.3799999999997,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,1,1024,41639800,40663.8671875,2653.9200000000001,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,2,1024,44631800,43585.7421875,2248.46,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,3,1024,42533000,41536.1328125,2727.6399999999999,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,4,1024,42652000,41652.34375,2690.7799999999997,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,5,1024,68963000,67346.6796875,2764.5,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,6,1024,42234700,41244.82421875,2469.6200000000003,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,7,1024,52614200,51381.0546875,2875.0799999999999,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,8,1024,45168300,44109.66796875,2359.04,43585.7421875,47499.815538194445,9105.4154509716354,39062.130553627394,55937.500522761497,22943.282592232445
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,0,512,20989300,40994.7265625,3206.8200000000002,41812.3046875,49084.700520833336,12023.402676596972,37943.014040520138,60226.387001146533,23916.404691725951
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,1,512,36369000,71033.203125,2359.04,41812.3046875,49084.700520833336,12023.402676596972,37943.014040520138,60226.387001146533,23916.404691725951
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,2,512,27470100,53652.5390625,2911.9400000000001,41812.3046875,49084.700520833336,12023.402676596972,37943.014040520138,60226.387001146533,23916.404691725951
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,3,512,34112400,66625.78125,2764.5,41812.3046875,49084.700520833336,12023.402676596972,37943.014040520138,60226.387001146533,23916.404691725951
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,4,512,21080100,41172.0703125,2764.5,41812.3046875,49084.700520833336,12023.402676596972,37943.014040520138,60226.387001146533,23916.404691725951
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,5,512,21169900,41347.4609375,2690.7799999999997,41812.3046875,49084.700520833336,12023.402676596972,37943.014040520138,60226.387001146533,23916.404691725951
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,6,512,20160300,39375.5859375,2580.1999999999998,41812.3046875,49084.700520833336,12023.402676596972,37943.014040520138,60226.387001146533,23916.404691725951
