case,variant,workers,callers,grain,rows,inner,columns,batches,nested,padded,pool_spin_us,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high,throughput_calls_s
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,3,256,26607100,103933.984375,3686,106359.765625,115860.11284722222,16730.206571176343,100356.78809126548,131363.43760317896,9402.0515570311545
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,4,256,27228100,106359.765625,2690.7799999999997,106359.765625,115860.11284722222,16730.206571176343,100356.78809126548,131363.43760317896,9402.0515570311545
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,5,256,39521900,154382.421875,2875.0799999999999,106359.765625,115860.11284722222,16730.206571176343,100356.78809126548,131363.43760317896,9402.0515570311545
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,6,256,32318600,126244.53125,2653.9200000000001,106359.765625,115860.11284722222,16730.206571176343,100356.78809126548,131363.43760317896,9402.0515570311545
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,7,256,30113700,117631.640625,2801.3600000000001,106359.765625,115860.11284722222,16730.206571176343,100356.78809126548,131363.43760317896,9402.0515570311545
square64/workers1,serial,1,1,32,64,64,64,1,0,0,0,8,256,30889600,120662.5,2764.5,106359.765625,115860.11284722222,16730.206571176343,100356.78809126548,131363.43760317896,9402.0515570311545
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,0,256,27846900,108776.953125,3538.5599999999999,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,1,256,27952900,109191.015625,3575.4200000000001,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,2,256,27518800,107495.3125,3649.1399999999999,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,3,256,27845500,108771.484375,3354.2600000000002,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,4,256,27869500,108865.234375,2948.8000000000002,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,5,256,27186800,106198.4375,2875.0799999999999,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,6,256,41752900,163097.265625,3133.0999999999999,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,7,256,27193700,106225.390625,3022.52,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
