schema_version,timestamp,benchmark,case,implementation,unit,median,mean,stddev,ci95_mean_low,ci95_mean_high,result_allocations,result_bytes,platform,compiler,cpu_context,seed,warmup,batches,target_work,min_batch_ms,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,dtype,inputs,output,quick,scope,stabilize,cooldown,cache_regime,work_per_call,statistics_kind
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,5,80000,27281200,341.01499999999999,2838.2200000000003,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,6,80000,27790700,347.38375000000002,2838.2200000000003,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,7,80000,28950300,361.87875000000003,2801.3600000000001,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,8,80000,26899100,336.23874999999998,2801.3600000000001,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,9,80000,27271900,340.89875000000001,2764.5,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,10,80000,27939400,349.24250000000001,3133.0999999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,11,80000,27739400,346.74250000000001,2875.0799999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,12,80000,27127000,339.08749999999998,2764.5,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,13,80000,27451600,343.14499999999998,2875.0799999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,scalar_prevalidated,ns/call,343.92500000000001,344.85883333333339,6.2193205672687837,341.42237496926936,348.29529169739743,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,14,80000,27456400,343.20499999999998,2653.9200000000001,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,0,80000,27645500,345.56875000000002,2690.7799999999997,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,1,80000,26433900,330.42374999999998,2617.0599999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,2,80000,27292500,341.15625,2801.3600000000001,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,3,80000,27307200,341.33999999999997,2764.5,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,4,80000,27351800,341.89749999999998,2838.2200000000003,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,5,80000,27774200,347.17750000000001,2948.8000000000002,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,6,80000,26597300,332.46625,2875.0799999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,7,80000,27619600,345.245,2875.0799999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,8,80000,27340800,341.75999999999999,2690.7799999999997,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,9,80000,27430600,342.88249999999999,2727.6399999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
